,hotel_name,city_id,hotel_adress,hotel_note,hotel_lat,hotel_lon,hotel_href,hotel_desc
846,B&B Villa Roumanille,21,"690 Avenue Pierre Brossolette, 13090 Aix-en-Provence, France",9.2,43.51783611,5.44283509,https://www.booking.com/hotel/fr/villa-roumanille.fr.html,"Située à seulement 1 km du centre d'Aix-en-Provence, le B&B Villa Roumanille est une maison typiquement provençale qui dispose d'un jardin et d'une terrasse. Cassis et ses falaises sont à 30 minutes en voiture.

Toutes les chambres disposent d'une terrasse ou d'un balcon privés avec vue sur le jardin, d'une télévision par câble à écran plat et d'une armoire. Les salles de bains privatives sont équipées d'un sèche-cheveux.
Toutes les chambres sont dotées de la climatisation.

Un petit-déjeuner est servi chaque matin à la Villa Roumanille. Possibilité de table d'hôtes, sur réservation, en été.

La gare TGV d'Aix-en-Provence est à 15 km et la montagne Saint-Victoire est à 30 minutes en voiture. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi dans l'ensemble des locaux."
847,Petit Boucan 47m2 Dans le coeur du Panier,20,"14 Rue de l'Évêché, 13002 Marseille, France",8.9,43.2981083,5.3659528,https://www.booking.com/hotel/fr/petit-boucan-47m2-dans-le-coeur-du-panier-marseille.fr.html,"Le Petit Boucan 47m2 Dans le coeur du Panier est situé dans le quartier du Panier à Marseille, à 700 mètres du musée des civilisations de l'Europe et de la Méditerranée, à moins de 1 km de la station de métro Joliette et à 11 minutes à pied de la station de métro Vieux Port. Il se trouve à environ 2,9 km de la station de métro Castellane, à 3,6 km du palais du Pharo et de la basilique Notre-Dame de la Garde. Il se trouve à moins de 1 km du centre-ville et à 2,2 km de la plage des Catalans.

Doté d'une connexion Wi-Fi gratuite, cet appartement 1 chambre dispose d'une télévision à écran plat, d'un lave-linge et d'une cuisine entièrement équipée avec un lave-vaisselle et un four. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à proximité du centre commercial Les Terrasses du Port, de la rue Saint-Ferréol et de la gare de Marseille-Saint-Charles. L'aéroport de Marseille-Provence est implanté à 21 km."
848,ibis Marseille Timone,20,"107 Bd Sakakini, 13005 Marseille, France",7.4,43.2919998,5.4008335,https://www.booking.com/hotel/fr/ibis-la-timone.fr.html,"Situé à Marseille, à seulement 200 mètres de l'hôpital de la Timone, l'ibis Marseille Timone propose des hébergements modernes dotés d'une connexion Wi-Fi gratuite, ainsi qu'un bar servant des collations 24h/24, une terrasse et des salles de réunion.

Toutes les chambres comprennent un bureau et une télévision à écran plat. Leur salle de bains privative est pourvue d'une douche et d'un sèche-cheveux.

Tous les matins, vous savourerez un petit-déjeuner buffet composé de mets sucrés et salés, tels que des œufs, de la salade de fruits, des yaourts et des jus de fruits. Des viennoiseries préparées sur place et des madeleines fraîches sont proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des horaires habituels, un petit-déjeuner plus léger est disponible à partir de 4h00. De plus, vous pourrez également dîner au restaurant de l'hôtel.

La station de métro La Timone, à seulement 230 mètres, vous permettra d'emprunter la ligne 1. Enfin, vous rejoindrez le Dôme de Marseille à 4 km de l'ibis Marseille Timone, tandis que le stade Vélodrome et la gare de Marseille-Saint-Charles sont accessibles en 15 minutes en métro."
849,Residhotel Le Grand Prado,20,"7 Square des Frères Ambrogiani - Allées Turcat Mery, 13008 Marseille, France",7.0,43.28080124,5.38825348,https://www.booking.com/hotel/fr/le-grand-prado-marseille.fr.html,"Le Residhotel Le Grand Prado est situé dans le centre de Marseille, à 100 mètres de la station de métro Périer. Cette résidence propose des appartements et des studios meublés avec une kitchenette.

Tous disposent de la climatisation, d'une télévision à écran plat et d'une salle de bains privative avec baignoire. La plupart comprennent un balcon meublé et privé.

Vous pourrez préparer vos repas dans la kitchenette équipée d'un micro-ondes, d'un réfrigérateur, de plaques de cuisson et d'une cafetière. L'établissement vous servira un petit-déjeuner buffet dans la salle à manger, où une connexion Wi-Fi est accessible.

Le Residhotel Le Grand Prado se trouve à 2 km du Vieux-Port et à 20 minutes du stade Vélodrome."
850,Studio centre ville parking,20,"49 Rue de la République, 13002 Marseille, France",7.7,43.3003432,5.3706416,https://www.booking.com/hotel/fr/studio-luxe-centre-ville.fr.html,"Le Studio centre ville parking est situé dans le quartier du Vieux Port - La Canebière à Marseille, à 800 mètres de la station de métro Vieux Port, à 800 mètres de la station de métro Joliette et à 1,2 km du musée des civilisations de l'Europe et de la Méditerranée. Cet appartement dispose d'un parking privé gratuit et d'un ascenseur. Il se trouve à moins de 1 km du centre-ville et à 2,5 km de la plage des Catalans.

Doté d'une connexion Wi-Fi gratuite, cet appartement dispose d'une télévision par câble à écran plat, d'un lave-linge et d'une cuisine entièrement équipée avec un four et un micro-ondes. Cet établissement est non-fumeurs.

Vous séjournerez à proximité du centre commercial Les Terrasses du Port, de la rue Saint-Ferréol et de la gare de Marseille-Saint-Charles. L'aéroport de Marseille-Provence est implanté à 21 km."
851,LaFrenchCasa Noailles,20,"6 Rue des Feuillants, 13001 Marseille, France",7.3,43.2964729,5.378766,https://www.booking.com/hotel/fr/la-french-casa-noailles.fr.html,"Situé à moins de 700 mètres du centre de Marseille, l'hébergement LaFrenchCasa Noailles dispose d'une connexion Wi-Fi gratuite ainsi que d'une cuisine avec un four, un micro-ondes et un grille-pain. Cet hébergement climatisé se trouve à 2,2 km de la plage des Catalans. Doté d'une entrée privée, l'appartement vous permettra de préserver votre intimité.

Les logements comprennent une armoire, une télévision à écran plat, une salle de bains privative, du linge de lit et des serviettes. Un réfrigérateur, des plaques de cuisson, des ustensiles de cuisine, une machine à café et une bouilloire sont également fournis. Les logements sont équipés du chauffage.

Vous séjournerez à proximité de la station de métro Vieux Port, de la rue Saint-Ferréol et de la station de métro Castellane. L'aéroport de Marseille-Provence est implanté à 22 km."
852,B&B HOTEL Marseille Euromed,20,"44 rue de Ruffi, 13003 Marseille, France",7.2,43.3113494,5.3717303,https://www.booking.com/hotel/fr/b-amp-b-marseille-euromed.fr.html,"Situé à 2,3 km du Vieux-Port, le B&B HOTEL Marseille Euromed fournit gratuitement une connexion Wi-Fi accessible dans l'ensemble de ses locaux.

Ses chambres sont équipées d'une télévision à écran plat et d'une salle de bains privative pourvue d'une douche.

La réception est ouverte 24h/24.

Le B&B HOTEL Marseille Euromed se trouve à 4,3 km du Palais du Pharo et à 6 km du Stade Vélodrome. L'aéroport de Marseille-Provence est à 23 km. Le parking privé de l'hôtel est disponible moyennant des frais supplémentaires."
853,ibis Marseille Centre Gare Saint Charles,20,"1 Square Narvick, 13001 Marseille, France",7.6,43.30294352,5.38222834,https://www.booking.com/hotel/fr/ibis-marseille-gare-saint-charles.fr.html,"L&#39;ibis Marseille Gare Saint Charles se trouve à 1,6 km du Vieux Port et du quartier Joliette. Cet hôtel dispose d’un bar avec une terrasse équipée d’un terrain de pétanque gratuit. Vous pourrez profiter d’une connexion Wi-Fi gratuite et d’une réception ouverte 24h/24.

Les chambres sont climatisées et équipées d'une armoire, d'un bureau et d'une télévision par câble à écran plat. La salle de bains privative possède une douche, un sèche-cheveux et des articles de toilette gratuits.

Chaque matin, le petit-déjeuner buffet comprend des mets sucrés et salés, comme des œufs, de la salade de fruits, des yaourts et des jus de fruits. Des viennoiseries cuites sur place, des madeleines fraîches ainsi qu’une boisson chaude et un fruit à emporter sont également disponibles. En dehors des horaires habituels, un petit-déjeuner plus léger est proposé à partir de 4h00. Sur place, vous pourrez acheter des billets de transport et des cartes d’accès pour diverses attractions de la ville.

Des salles de réunion sont proposées sur place. Cet hôtel se trouve à moins de 50 mètres de la gare et de la station de métro de Marseille Saint-Charles, desservie par les lignes 1 et 2. L’hôtel se trouve à 25 km de l’aéroport de Marseille-Marignane. La basilique Notre-Dame de la Garde est à 3 km."
854,Chaleureux T3 Vieux Port - 2 salles de bains,20,"14 Bis Rue Henri Fiocca, 13001 Marseille, France",10.0,43.2978012,5.3732279,https://www.booking.com/hotel/fr/chaleureux-t3-vieux-port-2-salles-de-bains-marseille.fr.html,"Le Chaleureux T3 Vieux Port - 2 salles de bains est situé à Marseille, à moins de 1 km de la rue Saint-Ferréol, à 15 minutes à pied du musée des civilisations de l'Europe et de la Méditerranée et à 1,2 km de la station de métro Joliette. Il est situé à 400 mètres de la station de métro Vieux Port et dispose d'un ascenseur. Vous bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux. La plage des Catalans se trouve à 2,2 km.

Cet appartement spacieux dispose d'une chambre, d'une télévision, d'une cuisine entièrement équipée avec lave-vaisselle et four, d'un lave-linge et de 2 salles de bains avec douche. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

Vous séjournerez à proximité du centre commercial Les Terrasses du Port, de la station de métro Castellane et de la gare de Marseille Saint-Charles."
855,ibis budget Marseille Vieux Port,20,"46 Rue Sainte, 13001 Marseille, France",7.4,43.29220856,5.37355497,https://www.booking.com/hotel/fr/etap-marseille-vieux-port.fr.html,"Situé en plein cœur de Marseille, l’ibis Budget Marseille Vieux Port affiche une façade du XIVe siècle et possède un bar à cocktails. À pied, le vieux port se trouve à seulement 3 minutes et la gare à 25 minutes.

Les chambres sont toutes climatisées et pourvues d’une télévision par satellite à écran plat, d’un bureau, d’une armoire et du chauffage. Leur salle de bains dispose d’une douche et d’articles de toilette gratuits.

Un petit-déjeuner buffet est servi chaque matin à l'ibis Budget Marseille Vieux Port. Vous pourrez également profiter du bar sur place. Des restaurants vous attendent à quelques pas.

Vous séjournerez à 1,6 km de la plage et à 10 minutes de marche de l’Opéra de Marseille. Les équipements supplémentaires incluent une bagagerie, un ascenseur, une connexion Wi-Fi gratuite, sous réserve de disponibilité."
856,B&B HOTEL Marseille Prado Parc des Expositions,20,"6 Rue de Cassis, 13008 Marseille, France",7.4,43.27951389,5.38918138,https://www.booking.com/hotel/fr/ibis-marseille-prado-velodrome.fr.html,"Situé à Marseille, à 3 km de la plage du Prado Nord, le B&B HOTEL Marseille Prado Parc des Expositions offre une vue sur le jardin. Doté d’un salon commun, cet hôtel 3 étoiles propose des chambres climatisées avec une connexion Wi-Fi gratuite et une salle de bains privative. Cet hôtel avec vue sur la ville possède une terrasse et une réception ouverte 24h/24.

Toutes les chambres comprennent un bureau et une télévision à écran plat. Les serviettes de toilette et le linge de lit sont fournis dans toutes les chambres.

L’établissement sert un petit-déjeuner buffet chaque matin.

Parmi les lieux d’intérêt à proximité du B&B HOTEL Marseille Prado Parc des Expositions, vous trouverez la station de métro Castellane, le parc des expositions et centre de conférences Marseille Chanot ainsi que la station de métro Rond-Point du Prado. L’aéroport de Marseille-Provence se trouve à 24 km."
857,Marseille City Chambres&Appartements,20,"26 Boulevard des Dames, 13002 Marseille, France",9.3,43.30195653,5.37229434,https://www.booking.com/hotel/fr/marseillecity-chambre-d-ha-tes-dans-un-loft.fr.html,"Le Marseille City Chambres&Appartements propose des chambres et des appartements situés à 10 minutes à pied du Vieux-Port de Marseille et de Saint-Charles, la principale gare ferroviaire. Vous bénéficierez d'une connexion Wi-Fi gratuite.

Les chambres comprennent la climatisation ainsi qu'une salle de bains privative avec une douche, un sèche-cheveux et des articles de toilette gratuits.

Les appartements comprennent la climatisation, une télévision à écran plat et une cuisine tout équipée. Leur salle de bains est pourvue d'une douche, d’un sèche-serviettes et de toilettes.

Vous trouverez des bars et des restaurants à moins de 200 mètres. En 10 minutes de marche, vous rejoindrez la Canebière, la rue principale et historique de Marseille, ainsi que le quartier d'affaires EuroMéditerranée."
858,Hôtel Hermès,20,"2 rue Bonneterie, 13002 Marseille, France",8.2,43.29655283,5.37188329,https://www.booking.com/hotel/fr/hermes.fr.html,"L'hôtel Hermès se situe à seulement 35 mètres du Vieux-Port, dans le centre de Marseille. Il dispose d'une connexion Wi-Fi gratuite et d'un toit-terrasse avec vue panoramique sur le port et la ville.

Les chambres de l'hôtel Hermès bénéficient d'une vue partielle sur le Vieux-Port. Elles sont insonorisées et équipées d'une télévision par satellite à écran plat, ainsi que d'une salle de bains privative.

Le personnel de l'établissement est à votre disposition 24h/24. Vous pourrez savourer un petit-déjeuner buffet tous les matins dans la salle à manger.

La station de métro Vieux-Port Hôtel de ville se situe à 3 minutes à pied de l'hôtel Hermès. La gare SNCF Saint-Charles se trouve, quant à elle, à 20 minutes de marche."
